Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
521.56573,157.98074,744.6259,399.08203,1000.0,379.97833,110.51478,596.6593,287.374,1000.0,8.201191902160645,29.358057022094727,445000,48.860727071762085,,88
369.26987,164.90054,600.1786,225.54631,1000.0,352.97308,152.26921,544.2042,166.73318,1000.0,-3.0518815517425537,34.794307708740234,450000,49.397006034851074,,89
502.08585,30.489191,533.22253,460.686,1000.0,527.7375,225.87979,751.1567,214.09436,1000.0,3.1605405807495117,30.666954040527344,455000,49.93198299407959,,90
237.59999,60.179226,318.39157,174.0342,1000.0,442.79932,117.437386,561.68933,251.51608,1000.0,-5.500046253204346,29.052494049072266,460000,50.46204900741577,,91
466.4266,317.3259,812.4214,45.923035,1000.0,629.7228,304.02136,1070.7032,148.5585,1000.0,11.8231201171875,36.50566864013672,465000,50.99135494232178,,92
585.4022,218.11719,890.2286,392.08267,1000.0,436.9558,321.06848,1035.9993,166.85538,1000.0,0.30944883823394775,34.13376235961914,470000,51.52646279335022,,93
245.66022,92.66159,376.66602,177.44295,1000.0,491.39557,170.62717,730.4177,283.31714,1000.0,7.361212730407715,31.111005783081055,475000,52.0562469959259,,94
626.226,416.76883,1133.3728,112.56415,1000.0,382.0647,143.80972,547.19867,182.20749,1000.0,0.5068532824516296,34.61231231689453,480000,52.60417819023132,,95
526.0063,122.39263,642.2329,356.8143,1000.0,490.965,159.7509,712.9661,223.26894,1000.0,2.8636176586151123,50.43669891357422,485000,53.136075019836426,,96
528.5908,276.66098,919.8246,329.22546,1000.0,593.1388,151.46736,828.81445,407.7414,1000.0,8.904762268066406,51.155635833740234,490000,53.66290807723999,,97
750.8747,303.52682,1166.9625,451.47433,1000.0,536.44073,112.99085,665.32654,325.61652,1000.0,1.0630139112472534,40.68904495239258,495000,54.195921182632446,,98
960.17145,342.96442,1209.2178,475.20575,1000.0,625.6221,193.36575,1010.08,500.55353,1000.0,5.674097537994385,38.081600189208984,500000,54.72561979293823,,99
