Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-390.46548,51.26081,-332.62042,-457.22937,1000.0,-421.26163,51.47279,-366.76715,-517.3155,1000.0,-0.04145016148686409,20.86823844909668,155000,17.325273036956787,,30
-359.83826,25.786722,-323.49014,-380.57053,1000.0,-434.28598,41.919456,-368.4206,-494.9327,1000.0,-1.3336150646209717,28.975574493408203,160000,17.870710849761963,,31
-313.20786,60.056824,-229.05054,-365.20575,1000.0,-386.44617,49.56239,-324.81143,-473.77698,1000.0,5.369034290313721,20.57622528076172,165000,18.428148984909058,,32
-360.21323,39.033165,-306.64783,-398.54767,1000.0,-381.05463,35.42385,-328.68335,-429.55716,1000.0,3.27911639213562,18.921680450439453,170000,18.977894067764282,,33
-337.84253,33.596394,-303.69995,-383.52832,1000.0,-344.2105,45.865955,-263.43384,-398.45367,1000.0,3.5269219875335693,16.973953247070312,175000,19.520090103149414,,34
-337.26025,13.994779,-318.08795,-351.1006,1000.0,-313.11206,52.907204,-213.86433,-370.99265,1000.0,3.8751420974731445,13.384981155395508,180000,20.066329956054688,,35
-298.27792,20.398737,-272.38312,-322.237,1000.0,-281.49786,42.12333,-235.6746,-342.7606,1000.0,2.545196771621704,14.577506065368652,185000,20.663949012756348,,36
-376.3193,94.065704,-279.03714,-503.53946,1000.0,-291.80267,76.00917,-209.43242,-411.65546,1000.0,-2.959174156188965,19.217571258544922,190000,21.213616132736206,,37
-311.7675,26.359606,-275.8944,-338.48383,1000.0,-296.5109,69.30175,-211.71231,-371.77502,1000.0,-4.098599433898926,17.768524169921875,195000,21.762747049331665,,38
-274.48846,41.59556,-221.90942,-323.62244,1000.0,-283.78052,27.019014,-247.8645,-317.9235,1000.0,0.9867452383041382,13.346085548400879,200000,22.31462001800537,,39
-268.87216,30.787315,-230.04242,-305.34506,1000.0,-267.33566,34.101658,-218.00887,-322.96808,1000.0,3.062889575958252,12.730128288269043,205000,22.878984212875366,,40
-224.7674,46.24849,-186.84036,-289.87784,1000.0,-291.6811,71.96255,-209.01447,-417.62903,1000.0,-1.9020129442214966,21.38794708251953,210000,23.42994713783264,,41
-248.53279,30.989462,-205.36575,-276.6718,1000.0,-237.86592,31.411762,-196.20663,-273.94135,1000.0,0.8992900252342224,15.616643905639648,215000,23.98024582862854,,42
-182.21245,11.042223,-172.26605,-197.61148,1000.0,-244.20276,17.31042,-216.1498,-265.15295,1000.0,-0.3485499620437622,11.701462745666504,220000,24.531386137008667,,43
-218.68355,4.318132,-214.6867,-224.68051,1000.0,-230.64568,31.729216,-173.3323,-270.67807,1000.0,0.6915705800056458,14.790284156799316,225000,25.08977508544922,,44
-204.09093,38.61474,-150.5422,-240.1415,1000.0,-226.11272,40.08527,-163.10037,-288.46045,1000.0,-0.510708749294281,13.897787094116211,230000,25.64093518257141,,45
-206.82722,28.122923,-170.42856,-238.90823,1000.0,-232.14775,67.56167,-128.30371,-327.61844,1000.0,-2.1621429920196533,20.597755432128906,235000,26.19163990020752,,46
-216.39764,86.61786,-136.94218,-336.86633,1000.0,-153.4703,47.72451,-95.959045,-227.00208,1000.0,5.279067039489746,20.02328109741211,240000,26.739387035369873,,47
-181.08696,57.3587,-129.67548,-261.13123,1000.0,-124.0067,27.945812,-93.78905,-165.48315,1000.0,0.34170395135879517,13.927447319030762,245000,27.309182167053223,,48
-117.61237,45.280823,-62.652252,-173.55414,1000.0,-186.16682,46.346085,-125.53912,-252.97754,1000.0,-7.914953231811523,17.08005714416504,250000,27.865512132644653,,49
-85.45798,50.294624,-14.773752,-127.66516,1000.0,-161.51607,49.789318,-72.3513,-204.0609,1000.0,2.064316511154175,15.673233032226562,255000,28.418506860733032,,50
-106.93658,37.068447,-55.026985,-139.22778,1000.0,-120.04728,44.16359,-80.21503,-201.18521,1000.0,1.7996679544448853,18.645170211791992,260000,28.9886372089386,,51
-8.389993,42.467236,29.562675,-67.676315,1000.0,-133.83554,70.169876,-15.648411,-204.04657,1000.0,-4.211392879486084,20.545358657836914,265000,29.543750047683716,,52
