Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,50.91595458984375,41422,4.272465944290161,,38
189.0,15.556349,200.0,167.0,189.0,196.83333,7.080882,200.0,181.0,196.83333333333334,50.64396286010742,42603,4.389801979064941,,39
152.0,18.493242,176.0,131.0,152.0,196.83333,7.0808816,200.0,181.0,196.83333333333334,49.96014404296875,43784,4.499773979187012,,40
138.33333,13.274872,156.0,124.0,138.33333333333334,148.0,24.489065,200.0,124.0,148.0,40.13906478881836,44820,4.5988359451293945,,41
139.66667,18.190351,154.0,114.0,139.66666666666666,138.5,14.840822,157.0,122.0,138.5,33.94064712524414,45928,4.704953908920288,,42
102.0,37.202152,132.0,29.0,102.0,123.55556,13.425607,145.0,105.0,123.55555555555556,31.052288055419922,47040,4.813855886459351,,43
86.8,35.5719,125.0,36.0,86.8,119.22222,11.428792,137.0,103.0,119.22222222222223,29.67923927307129,48113,4.914752006530762,,44
100.0,29.236963,126.0,45.0,100.0,115.22222,11.554487,132.0,95.0,115.22222222222223,28.56304931640625,49150,5.033396005630493,,45
111.5,4.2720017,118.0,106.0,111.5,99.90909,28.656128,127.0,39.0,99.9090909090909,26.025741577148438,50249,5.1366846561431885,,46
112.25,6.832825,119.0,104.0,112.25,108.3,14.043149,122.0,70.0,108.3,25.650909423828125,51332,5.238948822021484,,47
136.33333,13.888445,149.0,117.0,136.33333333333334,112.44444,9.558139,132.0,99.0,112.44444444444444,26.702816009521484,52344,5.3345746994018555,,48
129.25,6.2998013,140.0,124.0,129.25,128.25,10.755813,142.0,113.0,128.25,30.86405372619629,53370,5.439866781234741,,49
131.0,16.309507,147.0,107.0,131.0,125.5,13.874437,146.0,99.0,125.5,30.39055061340332,54374,5.542062759399414,,50
164.66667,13.224557,175.0,146.0,164.66666666666666,141.375,20.105581,180.0,114.0,141.375,33.647953033447266,55505,5.651471853256226,,51
178.0,24.385788,200.0,144.0,178.0,163.14285,14.004373,185.0,147.0,163.14285714285714,39.30803298950195,56647,5.763814926147461,,52
185.0,14.719602,200.0,165.0,185.0,180.33333,14.4990425,200.0,166.0,180.33333333333334,43.66338348388672,57729,5.8730528354644775,,53
165.33333,26.106619,200.0,137.0,165.33333333333334,188.83333,12.863601,200.0,168.0,188.83333333333334,46.15831756591797,58862,5.981768846511841,,54
163.66667,43.17664,200.0,103.0,163.66666666666666,169.5,41.56822,200.0,100.0,169.5,43.46464538574219,59879,6.083477973937988,,55
146.5,53.66796,200.0,87.0,146.5,193.16667,12.415269,200.0,166.0,193.16666666666666,45.86805725097656,61038,6.199500799179077,,56
106.0,62.469994,200.0,27.0,106.0,142.25,71.356064,200.0,30.0,142.25,41.77439880371094,62176,6.3034508228302,,57
97.166664,71.77608,200.0,32.0,97.16666666666667,127.888885,45.162533,200.0,83.0,127.88888888888889,33.06355285644531,63327,6.418555974960327,,58
121.5,40.277164,191.0,95.0,121.5,129.77777,56.09472,200.0,38.0,129.77777777777777,35.322357177734375,64495,6.529604911804199,,59
200.0,0.0,200.0,200.0,200.0,98.36364,56.364517,200.0,25.0,98.36363636363636,29.417041778564453,65577,6.629649877548218,,60
122.5,45.06939,200.0,90.0,122.5,92.0,45.222683,200.0,32.0,92.0,25.832904815673828,66589,6.73175573348999,,61
200.0,0.0,200.0,200.0,200.0,141.125,62.008945,200.0,35.0,141.125,38.61483383178711,67718,6.835233688354492,,62
167.0,46.66905,200.0,101.0,167.0,168.83333,44.077267,200.0,106.0,168.83333333333334,40.53189468383789,68731,6.937678813934326,,63
200.0,0.0,200.0,200.0,200.0,170.57143,41.699116,200.0,99.0,170.57142857142858,40.35523223876953,69925,7.042252779006958,,64
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,44.40023422241211,70925,7.138239860534668,,65
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,44.53086853027344,71925,7.231637954711914,,66
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,42.64006423950195,72925,7.326424837112427,,67
